sentence_id,token,tag
4053,wird,O
4053,das,O
4053,wetter,O
4053,in,O
4053,kreuzlingen,O
4054,wie,O
4054,wird,O
4054,das,O
4054,wetter,O
4054,in,O
4054,kreuzlingen,O
4055,spiel,O
4055,radio,O
4055,nrj,O
4056,schalte,O
4056,auf,O
4056,srf eins,B
4057,öffne,O
4057,netflix,O
4058,wechsle,O
4058,zu,O
4058,prosieben,O
4059,gehe,O
4059,zu,O
4059,radio,B
4059,srf eins,B
4060,srf eins,B
4061,filme,O
4061,mit,O
4061,julia,O
4061,roberts,O
4062,srf eins,B
4063,zdf,O
4064,zeige,O
4064,rosins,O
4064,restaurants,O
4065,hey,B
4065,swisscom,B
4065,gehe,O
4065,zu,O
4065,srf zwei,B
4066,hey,O
4066,swisscom,O
4066,wie,O
4066,wird,O
4066,das,O
4066,wetter,O
4066,heute,O
4066,in,O
4066,lyss,O
4067,hey,O
4067,swisscom,O
4067,ich,O
4067,möchte,O
4067,prosieben,O
4067,schauen,O
4068,youtube,O
4069,schalt,O
4069,auf,O
4069,fünfundneunzig,B
4070,hey,O
4070,swisscom,O
4070,zeig,O
4070,sketch,O
4070,history,O
4071,schalt,O
4071,auf,O
4071,die,O
4071,nummer,O
4071,eins,O
4072,netflix,O
4073,schalt,O
4073,auf,O
4073,die,B
4073,nümmer fünfundneunzig,B
4074,srf zwei,B
4075,spiel,O
4075,prosieben,O
4076,prosieben,O
4077,radio,O
4077,energy,O
4077,bern,O
4078,prosieben,O
4079,prosieben,O
4080,aufnahmen,O
4081,srf zwei,B
4082,radio,O
4082,energy,O
4082,bern,O
4083,spiel,O
4083,radio,O
4083,energy,O
4084,spiel,O
4084,radio,O
4084,energy,O
4085,srf zwei,B
4086,wechsle,O
4086,zum,O
4086,radio,O
4087,hey,O
4087,swisscom,B
4087,wechsle,O
4087,den,O
4087,tv sender,B
4087,auf,O
4087,schweiz eins,B
4088,wechsle,O
4088,den,O
4088,tv,O
4088,sender,O
4088,auf,O
4088,acht,B
4089,hey,O
4089,swisscom,O
4089,ich,O
4089,möchte,O
4089,radio,O
4090,radio,O
4090,top,O
4091,hey,O
4091,swisscom,O
4091,spotify,O
4092,hey,O
4092,spotify,O
4093,geh,O
4093,auf,O
4093,den,B
4093,sender fünfundneunzig,B
4094,schalte,O
4094,den,B
4094,sender fünfundneunzig,B
4094,ein,O
4095,szene,O
4095,wohnzimmer,O
4095,einschalten,O
4096,szene,O
4096,wohnzimmer,O
4097,zeig,O
4097,mir,O
4097,soko,O
4098,hey,O
4098,swisscom,O
4098,spotify,O
4099,orf,O
4100,suche,O
4100,prosieben,O
4101,srf eins,B
4102,bitte,O
4102,rtl eins,B
4103,sport,O
4104,rtl zwei,B
4105,prosieben,O
4106,radio,O
4106,anmachen,O
4107,radio,O
4107,nrj,O
4107,bern,O
4108,spiel,O
4108,radio,O
4108,nrj,O
4108,bern,O
4109,wechsle,O
4109,zu,O
4109,iptv,O
4110,schalte,O
4110,kika,O
4110,ein,O
4111,hey,O
4111,swisscom srf zwei,B
4112,hey,O
4112,swisscom,O
4112,sky,O
4112,one,O
4113,sky,O
4113,one,O
4114,kika,O
4115,prosieben,O
4116,spiel,O
4116,prosieben,O
4117,orf zwei,B
4118,hey,O
4118,swisscom,O
4118,spotify,O
4119,youtube,O
4120,hey,O
4120,swisscom,O
4120,suche,O
4120,youtube,O
4121,prosieben,O
4122,auf,O
4122,prosieben,O
4122,umschalten,O
4123,auf,O
4123,prosieben,O
4124,hast,O
4124,du,O
4124,ein,O
4124,drama,O
4124,film,O
4125,rtl zwei,B
4126,hast,O
4126,du,O
4126,ein,O
4126,actionfilm,O
4126,anzubieten,O
4127,rtl zwei,B
4128,sat eins,B
4129,rtl zwei,B
4130,rtl zwei,B
4131,rtl zwei,B
4132,rtl zwei,B
4133,geh,O
4133,zu,O
4133,prosieben,O
4134,schalte,O
4134,das,O
4134,radio,O
4134,ein,O
4135,geh,O
4135,zu,O
4135,kabel eins,B
4136,geh,O
4136,zu,O
4136,kabel eins,B
4137,auf,O
4137,prosieben,O
4137,umschalten,O
4138,schalte,O
4138,auf,O
4138,srf zwei,B
4139,suche,O
4139,zwingli,O
4140,wechsle,O
4140,zu,O
4140,rtl,O
4141,srf zwei,B
4142,srf eins,B
4143,srf eins,B
4144,ard,O
4145,sky,O
4145,sport,O
4146,öffne,O
4146,netflix,O
4147,geh,O
4147,zu,O
4147,rtl zwei,B
4148,suche,O
4148,two,O
4148,and,O
4148,a,O
4148,half,O
4148,men,O
4149,hey,O
4149,swisscom,O
4149,spotify,O
4150,hey,O
4150,swisscom,O
4150,spotify,O
4151,geh,O
4151,zu,O
4151,aufnahmen,O
4152,schalte,O
4152,rtl,O
4152,ein,O
4153,zurück,O
4153,zu,O
4153,kabel eins,B
4154,schalte,O
4154,rtl,O
4154,ein,O
4155,spotify,O
4156,wie,O
4156,ist,O
4156,das,O
4156,wetter,O
4156,für,O
4156,morgen,O
4156,aarau,O
4157,gehe,O
4157,tele m eins aktuell,B
4158,geh,O
4158,bitte,O
4158,auf,O
4158,aufnahmen,O
4159,zeige,O
4159,mir,O
4159,bitte,O
4159,die,O
4159,zwangsvollstrecker,O
4160,zeige,O
4160,mir,O
4160,bitte,O
4160,die,O
4160,zwangsvollstrecker,O
4161,prosieben,O
4162,wie,O
4162,ist,O
4162,das,O
4162,wetter,O
4162,in,O
4162,buttisholz,O
4163,wetter,O
4163,in,O
4163,buttisholz,O
4163,heute,O
4164,prosieben,O
4165,prosieben,O
4166,tv,O
4166,wissenschaft,O
4167,bitte,O
4167,auf,O
4167,srf zwei,B
4168,geh,O
4168,zu,O
4168,youtube,O
4169,zeige,O
4169,mir,O
4169,das,O
4169,wetter,O
4169,in,O
4169,reisenboot,O
4170,wetter,O
4170,basel,O
4171,starte,O
4171,netflix,O
4172,gehe,O
4172,zu,O
4172,srf eins,B
4173,internet,O
4173,browser,O
4174,volle,O
4174,kanne,O
4174,von,O
4174,heute,O
4174,abspielen,O
4175,rtl zwei,B
4176,schalte,O
4176,auf,O
4176,prosieben,O
4177,spiel,O
4177,tagesschau,O
4177,von,O
4177,srf,O
4177,info,O
4178,prosieben,O
4179,weihnachtsmann und co kg von,B
4179,super,O
4179,rtl,O
4180,swisscom,O
4180,wechsel,O
4180,zu,O
4180,prosieben,O
4181,mach,O
4181,netflix,O
4181,an,O
4182,weihnachtsmann und co kg,B
4183,wähle,O
4183,sr eins,B
4184,rtl zwei,B
4185,wetter,O
4185,in,O
4185,luzern,O
4186,wetter,O
4186,in,O
4186,milano,O
4187,netflix,O
4188,radio,O
4189,suche,O
4189,find,O
4189,me,O
4189,in,O
4189,paris,O
4190,srf eins,B
4191,zeig,O
4191,mir,O
4191,bitte,O
4191,alle,O
4191,filme,O
4191,mit,O
4191,paul,O
4191,walker,O
4192,geh,O
4192,zu,O
4192,aufnahmen,O
4193,geh,O
4193,zu,O
4193,aufnahme,O
4194,d,O
4194,max,O
4195,d,O
4195,max,O
4196,auf,O
4196,aufnahme,O
4197,orf eins,B
4198,sat eins,B
4199,star,O
4199,wars,O
4199,zeig,O
4199,mir,O
4199,star,O
4199,wars,O
4200,such,O
4200,mir,O
4200,sendungen,O
4200,rund,O
4200,ums,O
4200,essen,O
4201,schalte,O
4201,auf,O
4201,hdmi zwei,B
4202,sendung,O
4202,mit,O
4202,essen,O
4203,hi,O
4203,swisscom,O
4203,netflix,O
4204,hey,O
4204,swisscom,O
4204,suche,O
4204,den,O
4204,film,O
4204,ncis,O
4204,la,O
4205,hey,O
4205,swisscom,O
4205,suche,O
4205,mentalist,O
4206,hey,B
4206,swisscom suche,B
4206,srf eins,B
4207,hey,O
4207,swisscom suche,B
4207,kabel eins,B
4208,hey,O
4208,swisscom,O
4208,suche,O
4208,voxup,O
4209,hey,O
4209,swisscom,O
4209,suche,O
4209,voxup,O
4210,hey,O
4210,swisscom,O
4210,suche,O
4210,voxup,O
4211,hey,O
4211,swisscom,O
4211,suche,O
4211,the,O
4211,mentalist,O
4212,hey,O
4212,swisscom,O
4212,suche,O
4212,blue,O
4212,blood,O
4213,hey,O
4213,swisscom,O
4213,suche,O
4213,the,O
4213,mentalist,O
4214,hey,O
4214,swisscom,O
4214,suche,O
4214,ncis,O
4214,new,O
4214,york,O
4215,hey,O
4215,swisscom suche,B
4215,kabel eins,B
4216,hey,O
4216,swisscom,O
4216,suche,O
4216,ncis,O
4216,new,O
4216,york,O
4217,hey,O
4217,swisscom,O
4217,suche,O
4217,den,O
4217,film,O
4217,cold,O
4217,case,O
4218,hey,O
4218,swisscom,O
4218,suche,O
4218,cold,O
4218,case,O
4219,hey,O
4219,swisscom,O
4219,glee,O
4219,abspielen,O
4220,hey,O
4220,swisscom,O
4220,aufnahmen,O
4220,öffnen,O
4221,aufnahmen,O
4222,aufnahmen,O
4223,hey,O
4223,swisscom,O
4223,aufnahmen,O
4223,öffnen,O
4224,ich,O
4224,will,O
4224,hawaii,O
4224,five,O
4224,o,O
4224,schauen,O
4225,zeig,O
4225,mir,O
4225,hawaii,O
4225,five,O
4225,o,O
4226,prosieben,O
4227,radio,O
4227,energy,O
4227,bern,O
4228,zeig,O
4228,mir,O
4228,the,O
4228,big,O
4228,bang,O
4228,theory,O
4229,zeig,O
4229,fussball,O
4230,hey,O
4230,swisscom,O
4230,youtube,O
4231,hey,O
4231,swisscom,O
4231,youtube,O
4232,hey,O
4232,swisscom,O
4232,youtube,O
4233,youtube,O
4234,hey,O
4234,swisscom,O
4234,youtube,O
4235,radio,O
4235,pilatus,O
4236,suche,O
4236,die,O
4236,geissens,O
4237,suche,O
4237,die,O
4237,geissens,O
4238,licht,O
4238,an,O
4239,rtl,O
4240,sf zwei,B
4241,rtl,O
4242,zurück,O
4242,auf,O
4242,srf zwei,B
4243,retour,O
4243,zu,O
4243,ncis,O
4243,la,O
4244,zurück,O
4244,zu,O
4244,ncis,O
4244,la,O
4245,das,O
4245,wetter,O
4245,in,O
4245,dietikon,O
4246,das,O
4246,wetter,O
4246,in,O
4246,zug,O
4247,wetter,O
4247,in,O
4247,chur,O
4248,suche,O
4248,kassensturz,O
4249,srf eins,B
4250,srf zwei,B
4251,starte,O
4251,spotify,O
4252,schalte,O
4252,um,O
4252,auf,O
4252,telezüri,O
4253,prosieben,O
4254,srf zwei,B
4255,szene,O
4255,bett,O
4256,szene,O
4256,wohnzimmer,O
4256,ausschalten,O
4257,szene,O
4257,bett,O
4258,hey,O
4258,swisscom srf eins,B
4258,bitte,O
4259,hey,O
4259,swisscom,O
4259,zeige,O
4259,mir,O
4259,horrorfilme,O
4260,hey,O
4260,swisscom,O
4260,zeige,O
4260,mir,O
4260,horrorfilme,O
4261,hey,O
4261,swisscom,O
4261,was,O
4261,ist,O
4261,morgen,O
4261,für,O
4261,wetter,O
4261,in,O
4261,bern,O
4262,zeig,O
4262,mir,O
4262,bitte,O
4262,alle,O
4262,filme,O
4262,mit,O
4262,dem,O
4262,schauspieler,O
4262,paul,O
4262,walker,O
4263,zeig,O
4263,mir,O
4263,bitte,O
4263,alle,O
4263,filme,O
4263,mit,O
4263,dem,O
4263,schauspieler,O
4263,paul,O
4263,walker,O
4264,zeig,O
4264,mir,O
4264,dokumentarfilme,O
4264,über,O
4264,adolf,O
4264,hitler,O
4265,zeig,O
4265,mir,O
4265,filme,O
4265,mit,O
4265,brad,O
4265,pitt,O
4266,zeig,O
4266,mir,O
4266,filme,O
4266,über,O
4266,adolf,O
4266,hitler,O
4267,geh,O
4267,bitte,O
4267,auf,O
4267,netflix,O
4268,geh,O
4268,zu,O
4268,den,O
4268,teleclub,O
4268,filmen,O
4269,rtl,O
4270,geh,O
4270,bitte,O
4270,auf,O
4270,youtube,O
4271,geh,O
4271,auf,O
4271,teleclub,O
4271,movie,O
4272,geh,O
4272,zu,O
4272,teleclub,O
4272,movie,O
4273,teleclub,O
4273,movie,O
4274,ein,O
4274,actionfilm,O
4274,einschalten,O
4275,teleclub,O
4275,sport,O
4276,geh,O
4276,zu,O
4276,teleclub,O
4276,cinema,O
4277,geh,O
4277,zu,O
4277,teleclub,O
4277,movie,O
4278,vox,O
4279,schweiz eins,B
4280,drei plus,B
4281,geh,O
4281,zu,O
4281,teleclub,O
4281,movie,O
4282,zdf,O
4283,einstellungen,O
4284,rtl,O
4285,netflix,O
4286,rtl,O
4287,tv,O
4287,guide,O
4288,licht,O
4288,aus,O
4289,licht,O
4289,aus,O
4290,hey,B
4290,swisscom srf eins,B
4291,hey,O
4291,swisscom,O
4291,radio,O
4291,swiss,O
4291,jazz,O
4292,gerät,O
4292,beleuchtung,O
4292,aus,O
4293,einstellungen,O
4294,szene,O
4294,licht,O
4295,welt,O
4295,einschalten,O
4296,serien,O
4297,szene,O
4297,licht,O
4298,hey,O
4298,swisscom,O
4298,suche,O
4298,criminal,O
4299,hey,O
4299,swisscom,O
4299,suche,O
4299,criminal,O
4299,intent,O
4300,hey,O
4300,swisscom,O
4300,suche,O
4300,criminal,O
4300,minds,O
4301,öffne,O
4301,replay,O
4301,guide,O
4302,öffne,O
4302,replay,O
4302,filme,O
4303,geh,O
4303,zu,O
4303,home,O
4304,öffne,O
4304,replay,O
4305,telebasel,O
4306,starte,O
4306,netflix,O
4307,gerät,O
4307,licht,O
4307,ausschalten,O
4308,starte,O
4308,den,O
4308,radiosender,O
4308,srf drei,B
4309,starte,O
4309,srf drei radio,B
4310,e,O
4310,swisscom,O
4310,radio,O
4311,e,O
4311,swisscom,O
4311,radio,O
4312,hey,O
4312,swisscom suche,B
4312,kabel eins,B
4313,hey,O
4313,swisscom kabel eins,B
4314,kabel eins,B
4315,schalte,O
4315,auf,O
4315,super,O
4315,rtl,O
4316,hallo,B
4316,swisscom srf eins,B
4317,youtube,O
4318,radio,O
4318,einschalten,O
4319,super,O
4319,rtl,O
4320,rtl zwei,B
4321,rtl,O
4322,rtl,O
4323,schalte,O
4323,der,O
4323,radio,O
4323,ein,O
4324,home,O
4325,radio,O
4325,bitte,O
4326,netflix,O
4327,srf zwei,B
4327,einschalten,O
4328,sf zwei,B
4329,zeige,O
4329,mir,O
4329,zwischen,O
4329,tüll,O
4329,und,O
4329,tränen,O
4330,srf zwei,B
4330,einstellen,O
4331,öffne,O
4331,spotify,O
4332,vox,O
4332,einschalten,O
4333,comedy,O
4333,central,O
4333,einschalten,O
4333,comedy,O
4333,central,O
4334,wie,O
4334,ist,O
4334,das,O
4334,wetter,O
4334,in,O
4334,bern,O
4335,sylvester,O
4335,stallone,O
4336,ich,O
4336,möchte,O
4336,einen,O
4336,krimi,O
4336,schauen,O
4337,starte,O
4337,netflix,O
4338,gehe,O
4338,zu,O
4338,srf drei,B
4339,orf eins,B
4339,bitte,O
4340,bitte,O
4340,ein,O
4340,walt,O
4340,disney,O
4340,film,O
4341,prosieben,O
4342,bitte,O
4342,ein,O
4342,walt,O
4342,disney,O
4342,film,O
4343,ein,O
4343,kinderfilm,O
4343,bitte,O
4344,suche,O
4344,den,O
4344,film,O
4344,polarexpress,O
4345,ein,O
4345,weihnachtsfilm,O
4345,bitte,O
4346,hey,O
4346,swisscom,O
4346,geh,O
4346,auf,O
4346,nickelodeon,O
4347,auf,O
4347,nickelodeon,O
4348,netflix,O
4349,siri,O
4349,suche,O
4349,nickelodeon,O
4350,weihnachtsradio,O
4350,einschalten,O
4351,ard eins,B
4352,ard drei,B
4353,ard eins,B
4354,ard zwei,B
4355,ard,O
4356,vox,O
4357,vox,O
4357,vox,O
4358,ard eins,B
4359,kindersendung,O
4360,netflix,O
4360,schauen,O
4361,srf zwei,B
4362,srf zwei,B
4363,suche,O
4363,vox,O
4364,geh,O
4364,auf,O
4364,kabel eins,B
4365,geh,O
4365,zu,O
4365,srf zwei,B
4366,wie,O
4366,ist,O
4366,das,O
4366,wetter,O
4366,für,O
4366,bern,O
4367,gehe,O
4367,zu,O
4367,zdf,O
4367,neo,O
4368,geh,O
4368,zu,O
4368,zdf,O
4368,neo,O
4369,geh,O
4369,zu,O
4369,srf zwei,B
4370,hey,O
4370,swisscom,O
4370,ich,O
4370,will,O
4370,einen,O
4370,krimi,O
4370,anschauen,O
4371,porno,O
4372,ard,O
4373,ard,O
4374,zdf,O
4375,hey,O
4375,swisscom,O
4375,wie,O
4375,ist,O
4375,das,O
4375,wetter,O
4375,in,O
4375,pontresina,O
4376,hey,O
4376,swisscom,O
4376,wie,O
4376,ist,O
4376,das,O
4376,wetter,O
4376,in,O
4376,pontresina,O
4376,morgen,O
4376,freitag,O
4377,hey,O
4377,swisscom,O
4377,wie,O
4377,ist,O
4377,das,O
4377,wetter,O
4377,morgen,O
4377,freitag,O
4377,in,O
4377,pontresina,O
4378,zdf,O
4379,zdf,O
4380,hey,O
4380,swisscom,O
4380,wie,O
4380,ist,O
4380,das,O
4380,wetter,O
4380,in,O
4380,hergiswil,O
4381,hey,O
4381,swisscom,O
4381,wie,O
4381,ist,O
4381,das,O
4381,wetter,O
4381,morgen,O
4381,in,O
4381,hergiswil,O
4382,zdf,O
4383,ard,O
4384,zdf,O
4385,zdf,O
4386,hey,O
4386,swisscom,O
4386,suche,O
4386,mir,O
4386,bauer,O
4386,ledig,O
4386,sucht,O
4387,sky,O
4388,hey,O
4388,swisscom,O
4388,gehe,O
4388,zu,O
4388,aufnahmen,O
4389,hey,O
4389,swisscom,O
4389,gehe,O
4389,zu,O
4389,rtl,O
4390,hey,O
4390,netflix,O
4391,hey,O
4391,swisscom,O
4391,geh,O
4391,zu,O
4391,swiss,O
4391,pop,O
4392,auf,O
4392,radio,O
4392,wechseln,O
4393,vision,O
4393,tv,O
4394,vision,O
4394,tv,O
4395,vision,O
4395,tv,O
4396,netflix,O
4397,hey,O
4397,swisscom,O
4397,zeig,O
4397,mir,O
4397,soko,O
4397,leipzig,O
4398,hey,O
4398,swisscom,B
4398,zeig,O
4398,mir,O
4398,srf zwei,B
4399,wie,O
4399,warm,O
4399,ist,O
4399,es,O
4399,in,O
4399,aarau,O
4400,was,O
4400,für,O
4400,wetter,O
4400,ist,O
4400,es,O
4400,in,O
4400,aarau,O
4401,wie,O
4401,warm,O
4401,ist,O
4401,es,O
4401,in,O
4401,aarau,O
4402,ard,O
4403,geh,O
4403,auf,O
4403,prosieben,O
4404,auf,O
4404,youtube,O
4404,umschalten,O
4405,auf,O
4405,srf zwei,B
4405,umschalten,O
4406,youtube,O
4406,umschalten,O
4407,auf,O
4407,youtube,O
4407,umschalten,O
4408,sch,O
4408,wechsle,O
4408,auf,O
4408,youtube,O
4409,radio,O
4409,pilatus,O
4410,prosieben,O
4410,bitte,O
4411,radio,O
4411,klassik,O
4412,dreissig,O
4412,sekunden,O
4412,zurück,O
4413,dreissig,O
4413,sekunden,O
4413,zurück,O
4414,schalte,O
4414,auf,O
4414,youtube,O
4415,hey,O
4415,swisscom,O
4415,spotify,O
4416,hey,O
4416,swisscom,O
4416,ruf,O
4416,franz,O
4416,an,O
4417,franz,O
4417,anrufen,O
4418,ruf,O
4418,mami,O
4418,an,O
4419,auf,O
4419,prosieben,O
4419,umschalten,O
4420,sat eins,B
4421,prosieben,O
4422,die,O
4422,zauberhaften,O
4422,schwestern,O
4422,suchen,O
4423,hey,O
4423,swisscom,O
4423,ard,O
4424,hey,O
4424,swisscom,O
4424,das,O
4424,erste,O
4425,schalte,O
4425,mein,O
4425,telefon,O
4425,s neun,B
4425,an,O
4426,sender zweiunddreissig,B
4427,schalte,O
4427,auf,O
4427,rai,O
4427,uno,O
4428,schalte,O
4428,auf,O
4428,prosieben,O
4429,schalte,O
4429,auf,O
4429,prosieben,O
4430,prosieben,O
4431,prosieben,O
4432,telezüri,O
4433,schalte,O
4433,rtl,O
4433,ein,O
4434,schalte,O
4434,auf,O
4434,sixx,O
4435,drs eins,B
4436,schalte,O
4436,auf,O
4436,sixx,O
4437,schalte,O
4437,bitte,O
4437,auf,O
4437,sixx,O
4437,um,O
4438,srf eins,B
4439,tv fünfundzwanzig,B
4440,zurück,O
4440,zum,O
4440,tv,O
4440,tv,O
4440,guide,O
4441,hey,O
4441,swisscom,O
4441,suche,O
4441,simpsons,O
4442,teleclub,O
4442,emotion,O
4443,suene,O
4443,suche,O
4443,nach,O
4443,simpsons,O
4444,teleclub,O
4444,cinema,O
4445,srf zwei,B
4445,einschalten,O
4446,teleclub,O
4446,cinema,O
4447,gehe,O
4447,bitte,O
4447,zu,O
4447,youtube,O
4448,hey,O
4448,swisscom,B
4448,bitte,O
4448,rtl zwei,B
4449,spiel,O
4449,radio,O
4450,gehe,O
4450,bitte,O
4450,zu,O
4450,netflix,O
4451,ich,O
4451,möchte,O
4451,den,O
4451,sender,O
4451,prosieben,O
4451,sehen,O
4452,rtl,O
4452,einschalten,O
4453,mikrofon,O
4453,einschalten,O
4454,zeig,O
4454,mir,O
4454,horror,O
4455,schalte,O
4455,rtk,O
4455,ein,O
4456,rtl,O
4457,süd west drei,B
4458,drei plus,B
4459,zeig,O
4459,mir,O
4459,ein,O
4459,horror,O
4460,bitte,O
4460,vier plus,B
4461,zweites,O
4461,deutsches,O
4461,fernseh,O
4462,ard,O
4463,nickelodeon,O
4463,schweiz,O
4464,zweites,O
4464,deutsches,O
4464,fernseh,O
4465,srf eins,B
4466,geh,O
4466,auf,O
4466,tele,O
4466,app,O
4467,srf eins,B
4468,rtl,O
4469,radio,O
4469,einschalten,O
4470,lampe,O
4470,aus,O
4471,megan,O
4471,fox,O
4472,hey,O
4472,swisscom,O
4472,suche,O
4472,csi,O
4473,kanal vier,B
4474,hey,O
4474,swisscom,O
4474,rtl,O
4475,rtl,O
4475,einschalten,O
4476,schalte,O
4476,auf,O
4476,zdf,O
4476,um,O
4477,tv,O
4477,guide,O
4477,öffnen,O
4478,orf zwei,B
4479,hey,O
4479,swisscom,O
4479,zeige,O
4479,kaum,O
4479,zu,O
4479,glauben,O
4480,hey,O
4480,swisscom,O
4480,srf,O
4480,ein,O
4481,zdf,O
4482,mach,O
4482,super,O
4482,rtl,O
4483,wie,O
4483,wird,O
4483,das,O
4483,wetter,O
4483,in,O
4483,frenkendorf,O
4483,morgen,O
4483,freitag,O
4484,mach,O
4484,srf eins,B
4485,tele eins,B
4486,suche,O
4486,den,O
4486,film,O
4486,misfit,O
4487,schalte,O
4487,auf,O
4487,vierundvierzig,B
4488,lasse,O
4488,netflix,O
4488,spielen,O
4489,prosieben,O
4490,kabel,O
4490,kanal,O
4490,klassik,O
4491,prosieben,O
4492,prosieben,O
4493,wechsle,O
4493,auf,O
4493,rtl,O
4493,nitro,O
4494,vox eins,B
4495,vox,O
4496,vox,O
4497,suche,O
4497,lanz,O
4498,vox,O
4499,suche,O
4499,lanz,O
4500,vox,O
4501,vox eins,B
4502,vox,O
4503,kabel,O
4503,kanal,O
4504,bildungskanal,O
4505,geh,O
4505,zu,O
4505,srf eins,B
4506,suche,O
4506,charlie,O
4506,sheen,O
4507,rtl,O
4507,nitro,O
4508,rtl,O
4508,nitro,O
4509,schalte,O
4509,auf,O
4509,zdf,O
4510,gehe,O
4510,zu,O
4510,aufnahmen,O
4511,gehe,O
4511,zu,O
4511,aufnahmen,O
4512,wohnzimmer,O
4512,einschalten,O
4513,srf eins,B
4514,hey,O
4514,swisscom,O
4514,zeig,O
4514,mir,O
4514,tv,O
4514,guide,O
4515,swisscom,O
4515,geh,O
4515,zu,O
4515,prosieben,O
4516,srf eins,B
4517,srf eins,B
4518,geh,O
4518,auf,O
4518,netflix,O
4519,spiele,O
4519,radio,O
4519,fribourg,O
4520,rtl zwei,B
4521,zdf,O
4521,neo,O
4522,schalte,O
4522,um,O
4522,zu,O
4522,srf eins,B
4523,srf eins,B
4524,geh,O
4524,auf,O
4524,netflix,O
4525,wechsle,O
4525,zu,O
4525,netflix,O
4526,hey,O
4526,swisscom,O
4526,such,O
4526,in,O
4526,der,O
4526,aufnahmen,O
4526,nikolaus,O
4527,srf zwei,B
4528,prosieben,O
4529,drei plus,B
4530,hey,O
4530,swisscom,O
4530,bring,O
4530,mich,O
4530,zu,O
4530,srf,O
4530,info,O
4531,sender sf eins,B
4532,suche,O
4532,helden,O
4532,der,O
4532,baustelle,O
4533,srf eins,B
4534,prosieben,O
4535,spiele,O
4535,sf eins,B
4536,rtl,O
4536,nitro,O
4537,der,O
4537,pass,O
4538,dmax,O
4538,ein,O
4539,schalte,O
4539,netflix,O
4539,ein,O
4540,schalte,O
4540,auf,O
4540,dmax,O
4541,netflix,O
4542,srf eins,B
4543,srf eins,B
4544,srf eins,B
4545,srf eins,B
4546,tv,O
4546,guide,O
4547,radio,O
4547,einschalten,O
4548,prosieben,O
4549,prosieben,O
4550,prosieben,O
4551,srf,O
4551,info,O
4552,schalte,O
4552,auf,O
4552,dmax,O
4553,schalte,O
4553,auf,O
4553,srf eins,B
4554,starte,O
4554,netflix,O
4555,wie,O
4555,wird,O
4555,das,O
4555,wetter,O
4555,morgen,O
4555,in,O
4555,kriens,O
4556,sender vierun vierzig,B
4557,disney,O
4557,channel,O
4558,sender zwei,B
4559,rtl,O
4559,schauen,O
4560,sender zwei,B
4561,schalte,O
4561,auf,O
4561,srf,O
4562,schalte,O
4562,auf,O
4562,vox,O
4563,radio,O
4563,einsch,O
4563,ansch,O
4563,anstellen,O
4564,suche,O
4564,film,O
4564,x,O
4564,men,O
4565,geh,O
4565,auf,O
4565,prosieben,O
4566,kanal drei,B
4567,prosieben,O
4568,netflix,O
4569,geh,O
4569,auf,O
4569,youtube,O
4570,kanal elf,B
4571,geh,O
4571,auf,O
4571,youtube,O
4572,spule,O
4572,dreissig sekunden,B
4572,vor,O
4573,hey,O
4573,swisscom,O
4573,nrj,O
4573,music,O
4573,bitte,O
4574,stell,O
4574,sf eins,B
4574,ein,O
4575,rtl,O
4576,auto,O
4576,motor,O
4576,sport,O
4577,rtl,O
4578,rtl,O
4578,schauen,O
4579,hey,O
4579,swisscom,O
4579,wir,O
4579,wollen,O
4579,rtl,O
4579,schauen,O
4580,netflix,O
4581,serie,O
4581,alles,O
4581,was,O
4581,zählt,O
4582,srf eins,B
4583,schweiz eins,B
4584,zurück,O
4584,zu,O
4584,den,O
4584,aufnahmen,O
4585,schalte,O
4585,sonos,O
4585,ab,O
4586,hey,O
4586,swisscom,O
4586,zeig,O
4586,mir,O
4586,ein,O
4586,film,O
4586,von,O
4586,nicole,O
4586,kidman,O
4587,fernsehsender,O
4587,nrj,O
4588,hey,O
4588,swisscom,O
4588,zeig,O
4588,mir,O
4588,ein,O
4588,film,O
4588,von,O
4588,nicole,O
4588,kidman,O
4589,fussball,O
4590,gehe,O
4590,zu,O
4590,rtl zwei,B
4591,fussball,O
4592,schalte,O
4592,auf,O
4592,srf zwei,B
4593,gehe,O
4593,auf,O
4593,spotify,O
4594,suche,O
4594,krass,O
4594,schule,O
4595,dreissig,O
4595,sekunden,O
4595,vorspulen,O
4596,zeig,O
4596,mir,O
4596,youtube,O
4596,bitte,O
4596,youtube,O
4597,öffne,O
4597,spotify,O
4598,meteo,O
4599,gerät,O
4599,licht,O
4599,gang,O
4599,einschalten,O
4600,zeig,O
4600,mir,O
4600,bauer,O
4600,ledig,O
4600,sucht,O
4601,zeig,O
4601,mir,O
4601,bauer,O
4601,ledig,O
4601,sucht,O
4602,schalte,O
4602,auf,O
4602,prosieben,O
4602,um,O
4603,hey,O
4603,swisscom dreissig sekunden,B
4603,vor,O
4604,hey,O
4604,swisscom sechzig sekunden vorwärts,B
4605,youtube,O
4605,youtube,O
4605,y,O
4606,youtube,O
4607,schalte,O
4607,bitte,O
4607,auf,O
4607,youtube,O
4608,schalte,O
4608,bitte,O
4608,auf,O
4608,youtube,O
4609,hey,O
4609,swisscom hundertzwanzig sekunden vorwärts,B
4610,tnt,O
4610,serie,O
4611,netflix,O
4612,youtube,O
4613,zeig,O
